as_of_date,member_id,permno,symbol,ticker_history,company_name,current_security_name,start_date,end_date,source,quote_status
1996-12-31,spell-UCM-19960102,,UCM,UCM,UCM,,1996-01-02,2000-10-23,fja_history,reused_symbol_requires_override
1996-12-31,spell-UIS-19960102,,UIS,UIS,UIS,,1996-01-02,2008-11-11,fja_history,auto
1996-12-31,spell-UK-19960102,,UK,UK,UK,,1996-01-02,2001-02-07,fja_history,reused_symbol_requires_override
1996-12-31,spell-UMG-19960102,,UMG,UMG,UMG,,1996-01-02,2000-06-15,fja_history,reused_symbol_requires_override
1996-12-31,spell-UN-19960102,,UN,UN,UN,,1996-01-02,2002-07-22,fja_history,reused_symbol_requires_override
1996-12-31,spell-UNH-19960102,,UNH,UNH,UnitedHealth Group,UnitedHealth Group,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-UNM-19960102,,UNM,UNM,Unum,,1996-01-02,2021-09-20,fja_history,reused_symbol_requires_override
1996-12-31,spell-UNP-19960102,,UNP,UNP,Union Pacific Corporation,Union Pacific Corporation,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-UPR-19961016,,UPR,UPR,UPR,,1996-10-16,2000-07-17,fja_history,auto
1996-12-31,spell-USB-19960102,,USB,USB,U.S. Bancorp,U.S. Bancorp,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-USBC-19960102,,USBC,USBC,USBC,,1996-01-02,1997-08-04,fja_history,reused_symbol_requires_override
1996-12-31,spell-USH-19960102,,USH,USH,USH,,1996-01-02,1997-06-18,fja_history,reused_symbol_requires_override
1996-12-31,spell-USS-19960102,,USS,USS,USS,,1996-01-02,1998-10-02,fja_history,reused_symbol_requires_override
1996-12-31,spell-UST-19960102,,UST,UST,UST,,1996-01-02,2009-01-06,fja_history,reused_symbol_requires_override
1996-12-31,spell-USW-19960102,,USW,USW,USW,,1996-01-02,2000-07-03,fja_history,reused_symbol_requires_override
1996-12-31,spell-UTX-19960102,,UTX,UTX,UTX,,1996-01-02,2020-04-03,fja_history,auto
1996-12-31,spell-VFC-19960102,,VFC,VFC,VF Corporation,,1996-01-02,2024-04-03,fja_history,auto
1996-12-31,spell-VO-19960102,,VO,VO,VO,,1996-01-02,2000-12-11,fja_history,auto
1996-12-31,spell-VZ-19960102,,VZ,VZ,Verizon,Verizon,1996-01-02,,fja_history,auto
1996-12-31,spell-WAI-19960102,,WAI,WAI,WAI,,1996-01-02,1998-08-11,fja_history,reused_symbol_requires_override
1996-12-31,spell-WB-19960102,,WB,WB,Wachovia Bank,,1996-01-02,2009-01-02,fja_history,reused_symbol_requires_override
1996-12-31,spell-WBA-19960102,,WBA,WBA,Walgreens Boots Alliance,,1996-01-02,2025-08-28,fja_history,auto
1996-12-31,spell-WCOEQ-19960401,,WCOEQ,WCOEQ,WCOEQ,,1996-04-01,2002-05-15,fja_history,auto
1996-12-31,spell-WEN-19960102,,WEN,WEN,WEN,,1996-01-02,2008-09-30,fja_history,reused_symbol_requires_override
1996-12-31,spell-WFC-19960102,,WFC,WFC,Wells Fargo,Wells Fargo,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-WHR-19960102,,WHR,WHR,Whirlpool Corporation,,1996-01-02,2024-03-18,fja_history,reused_symbol_requires_override
1996-12-31,spell-WLA-19960102,,WLA,WLA,WLA,,1996-01-02,2000-06-20,fja_history,reused_symbol_requires_override
1996-12-31,spell-WLL-19960102,,WLL,WLL,WLL,,1996-01-02,2002-02-11,fja_history,auto
1996-12-31,spell-WMB-19960102,,WMB,WMB,Williams Companies,Williams Companies,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-WMT-19960102,,WMT,WMT,Walmart,Walmart,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-WMX-19960102,,WMX,WMX,WMX,,1996-01-02,1998-07-17,fja_history,reused_symbol_requires_override
1996-12-31,spell-WNDXQ-19960102,,WNDXQ,WNDXQ,WNDXQ,,1996-01-02,2004-12-03,fja_history,auto
1996-12-31,spell-WOR-19960102,,WOR,WOR,WOR,,1996-01-02,2004-12-20,fja_history,auto
1996-12-31,spell-WWY-19960102,,WWY,WWY,WWY,,1996-01-02,2008-10-07,fja_history,reused_symbol_requires_override
1996-12-31,spell-WY-19960102,,WY,WY,Weyerhaeuser,Weyerhaeuser,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-WYE-19960102,,WYE,WYE,WYE,,1996-01-02,2009-10-16,fja_history,auto
1996-12-31,spell-X-19960102,,X,X,United States Steel,,1996-01-02,2014-07-02,fja_history,reused_symbol_requires_override
1996-12-31,spell-XEL-19960102,,XEL,XEL,Xcel Energy,Xcel Energy,1996-01-02,,fja_history,auto
1996-12-31,spell-XOM-19960102,,XOM,XOM,ExxonMobil,ExxonMobil,1996-01-02,,fja_history,auto
1996-12-31,spell-XRX-19960102,,XRX,XRX,Xerox,,1996-01-02,2021-03-22,fja_history,reused_symbol_requires_override
